topic_id,topic_name,ref,book_ko,chapter,verse,match_count,text_ko
11,예배·찬양,다니엘 2:23,다니엘,2,23,1,나의 조상들의 하나님이여 주께서 이제 내게 지혜와 능력을 주시고 우리가 주께 구한 것을 내게 알게 하셨사오니 내가 주께 감사하고 주를 찬양하나이다 곧 주께서 왕의 그 일을 내게 보이셨나이다 하니라
11,예배·찬양,다니엘 4:34,다니엘,4,34,1,그 기한이 차매 나 느부갓네살이 하늘을 우러러 보았더니 내 총명이 다시 내게로 돌아온지라 이에 내가 지극히 높으신 이에게 감사하며 영생하시는 이를 찬양하고 경배하였나니 그 권세는 영원한 권세요 그 나라는 대대에 이르리로다
11,예배·찬양,다니엘 4:37,다니엘,4,37,1,그러므로 지금 나 느부갓네살은 하늘의 왕을 찬양하며 칭송하며 경배하노니 그의 일이 다 진실하고 그의 행하심이 의로우시므로 교만하게 행하는 자를 그가 능히 낮추심이라
11,예배·찬양,다니엘 5:23,다니엘,5,23,1,"도리어 자신을 하늘의 주재보다 높이며 그의 성전 그릇을 왕 앞으로 가져다가 왕과 귀족들과 왕후들과 후궁들이 다 그것으로 술을 마시고 왕이 또 보지도 듣지도 알지도 못하는 금, 은, 구리, 쇠와 나무, 돌로 만든 신상들을 찬양하고 도리어 왕의 호흡을 주장하시고 왕의 모든 길을 작정하시는 하나님께는 영광을 돌리지 아니한지라"
11,예배·찬양,다니엘 5:4,다니엘,5,4,1,"그들이 술을 마시고는 그 금, 은, 구리, 쇠, 나무, 돌로 만든 신들을 찬양하니라"
11,예배·찬양,로마서 12:1,로마서,12,1,1,그러므로 형제들아 내가 하나님의 모든 자비하심으로 너희를 권하노니 너희 몸을 하나님이 기뻐하시는 거룩한 산 제물로 드리라 이는 너희가 드릴 영적 예배니라
11,예배·찬양,로마서 15:11,로마서,15,11,1,또 모든 열방들아 주를 찬양하며 모든 백성들아 그를 찬송하라 하였으며
11,예배·찬양,로마서 9:4,로마서,9,4,1,그들은 이스라엘 사람이라 그들에게는 양자 됨과 영광과 언약들과 율법을 세우신 것과 예배와 약속들이 있고
11,예배·찬양,로마서 9:5,로마서,9,5,1,조상들도 그들의 것이요 육신으로 하면 그리스도가 그들에게서 나셨으니 그는 만물 위에 계셔서 세세에 찬양을 받으실 하나님이시니라 아멘
11,예배·찬양,사도행전 24:11,사도행전,24,11,1,당신이 아실 수 있는 바와 같이 내가 예루살렘에 예배하러 올라간 지 열이틀밖에 안 되었고
11,예배·찬양,사도행전 8:27,사도행전,8,27,1,일어나 가서 보니 에디오피아 사람 곧 에디오피아 여왕 간다게의 모든 국고를 맡은 관리인 내시가 예배하러 예루살렘에 왔다가
11,예배·찬양,사무엘상 1:3,사무엘상,1,3,1,이 사람이 매년 자기 성읍에서 나와서 실로에 올라가서 만군의 여호와께 예배하며 제사를 드렸는데 엘리의 두 아들 홉니와 비느하스가 여호와의 제사장으로 거기에 있었더라
11,예배·찬양,사무엘하 18:28,사무엘하,18,28,1,아히마아스가 외쳐 왕께 아뢰되 평강하옵소서 하고 왕 앞에서 얼굴을 땅에 대고 절하며 이르되 왕의 하나님 여호와를 찬양하리로소이다 그의 손을 들어 내 주 왕을 대적하는 자들을 넘겨 주셨나이다 하니
11,예배·찬양,사무엘하 22:50,사무엘하,22,50,1,이러므로 여호와여 내가 모든 민족 중에서 주께 감사하며 주의 이름을 찬양하리이다
11,예배·찬양,사사기 16:24,사사기,16,24,1,백성들도 삼손을 보았으므로 이르되 우리의 땅을 망쳐 놓고 우리의 많은 사람을 죽인 원수를 우리의 신이 우리 손에 넘겨 주었다 하고 자기들의 신을 찬양하며
11,예배·찬양,시편 101:1,시편,101,1,1,내가 인자와 정의를 노래하겠나이다 여호와여 내가 주께 찬양하리이다
11,예배·찬양,시편 102:18,시편,102,18,1,이 일이 장래 세대를 위하여 기록되리니 창조함을 받을 백성이 여호와를 찬양하리로다
11,예배·찬양,시편 104:33,시편,104,33,1,내가 평생토록 여호와께 노래하며 내가 살아 있는 동안 내 하나님을 찬양하리로다
11,예배·찬양,시편 105:2,시편,105,2,1,그에게 노래하며 그를 찬양하며 그의 모든 기이한 일들을 말할지어다
11,예배·찬양,시편 106:12,시편,106,12,1,이에 그들이 그의 말씀을 믿고 그를 찬양하는 노래를 불렀도다
11,예배·찬양,시편 106:2,시편,106,2,1,누가 능히 여호와의 권능을 다 말하며 주께서 받으실 찬양을 다 선포하랴
11,예배·찬양,시편 106:47,시편,106,47,1,여호와 우리 하나님이여 우리를 구원하사 여러 나라로부터 모으시고 우리가 주의 거룩하신 이름을 감사하며 주의 영예를 찬양하게 하소서
11,예배·찬양,시편 106:48,시편,106,48,1,여호와 이스라엘의 하나님을 영원부터 영원까지 찬양할지어다 모든 백성들아 아멘 할지어다 할렐루야
11,예배·찬양,시편 108:1,시편,108,1,1,하나님이여 내 마음을 정하였사오니 내가 노래하며 나의 마음을 다하여 찬양하리로다
11,예배·찬양,시편 108:3,시편,108,3,1,여호와여 내가 만민 중에서 주께 감사하고 뭇 나라 중에서 주를 찬양하오리니
11,예배·찬양,시편 109:1,시편,109,1,1,내가 찬양하는 하나님이여 잠잠하지 마옵소서
11,예배·찬양,시편 111:10,시편,111,10,1,여호와를 경외함이 지혜의 근본이라 그의 계명을 지키는 자는 다 훌륭한 지각을 가진 자이니 여호와를 찬양함이 영원히 계속되리로다
11,예배·찬양,시편 113:1,시편,113,1,1,"할렐루야, 여호와의 종들아 찬양하라 여호와의 이름을 찬양하라"
11,예배·찬양,시편 113:3,시편,113,3,1,해 돋는 데에서부터 해 지는 데에까지 여호와의 이름이 찬양을 받으시리로다
11,예배·찬양,시편 115:17,시편,115,17,1,죽은 자들은 여호와를 찬양하지 못하나니 적막한 데로 내려가는 자들은 아무도 찬양하지 못하리로다
11,예배·찬양,시편 117:1,시편,117,1,1,너희 모든 나라들아 여호와를 찬양하며 너희 모든 백성들아 그를 찬송할지어다
11,예배·찬양,시편 119:164,시편,119,164,1,주의 의로운 규례들로 말미암아 내가 하루 일곱 번씩 주를 찬양하나이다
11,예배·찬양,시편 119:171,시편,119,171,1,주께서 율례를 내게 가르치시므로 내 입술이 주를 찬양하리이다
11,예배·찬양,시편 126:2,시편,126,2,1,그 때에 우리 입에는 웃음이 가득하고 우리 혀에는 찬양이 찼었도다 그 때에 뭇 나라 가운데에서 말하기를 여호와께서 그들을 위하여 큰 일을 행하셨다 하였도다
11,예배·찬양,시편 132:7,시편,132,7,1,우리가 그의 계신 곳으로 들어가서 그의 발등상 앞에서 엎드려 예배하리로다
11,예배·찬양,시편 135:3,시편,135,3,1,여호와를 찬송하라 여호와는 선하시며 그의 이름이 아름다우니 그의 이름을 찬양하라
11,예배·찬양,시편 138:2,시편,138,2,1,내가 주의 성전을 향하여 예배하며 주의 인자하심과 성실하심으로 말미암아 주의 이름에 감사하오리니 이는 주께서 주의 말씀을 주의 모든 이름보다 높게 하셨음이라
11,예배·찬양,시편 144:9,시편,144,9,1,하나님이여 내가 주께 새 노래로 노래하며 열 줄 비파로 주를 찬양하리이다
11,예배·찬양,시편 145:3,시편,145,3,1,여호와는 위대하시니 크게 찬양할 것이라 그의 위대하심을 측량하지 못하리로다
11,예배·찬양,시편 145:4,시편,145,4,1,대대로 주께서 행하시는 일을 크게 찬양하며 주의 능한 일을 선포하리로다
11,예배·찬양,시편 146:1,시편,146,1,1,할렐루야 내 영혼아 여호와를 찬양하라
11,예배·찬양,시편 146:2,시편,146,2,1,나의 생전에 여호와를 찬양하며 나의 평생에 내 하나님을 찬송하리로다
11,예배·찬양,시편 147:1,시편,147,1,1,할렐루야 우리 하나님을 찬양하는 일이 선함이여 찬송하는 일이 아름답고 마땅하도다
11,예배·찬양,시편 147:12,시편,147,12,1,예루살렘아 여호와를 찬송할지어다 시온아 네 하나님을 찬양할지어다
12,순종·겸손,베드로전서 5:5,베드로전서,5,5,2,젊은 자들아 이와 같이 장로들에게 순종하고 다 서로 겸손으로 허리를 동이라 하나님은 교만한 자를 대적하시되 겸손한 자들에게는 은혜를 주시느니라
12,순종·겸손,갈라디아서 5:7,갈라디아서,5,7,1,너희가 달음질을 잘 하더니 누가 너희를 막아 진리를 순종하지 못하게 하더냐
12,순종·겸손,고린도전서 16:16,고린도전서,16,16,1,이같은 사람들과 또 함께 일하며 수고하는 모든 사람에게 순종하라
12,순종·겸손,고린도후서 2:9,고린도후서,2,9,1,너희가 범사에 순종하는지 그 증거를 알고자 하여 내가 이것을 너희에게 썼노라
12,순종·겸손,고린도후서 7:15,고린도후서,7,15,1,그가 너희 모든 사람들이 두려움과 떪으로 자기를 영접하여 순종한 것을 생각하고 너희를 향하여 그의 심정이 더욱 깊었으니
12,순종·겸손,골로새서 2:18,골로새서,2,18,1,아무도 꾸며낸 겸손과 천사 숭배를 이유로 너희를 정죄하지 못하게 하라 그가 그 본 것에 의지하여 그 육신의 생각을 따라 헛되이 과장하고
12,순종·겸손,골로새서 2:20,골로새서,2,20,1,너희가 세상의 초등학문에서 그리스도와 함께 죽었거든 어찌하여 세상에 사는 것과 같이 규례에 순종하느냐
12,순종·겸손,골로새서 2:23,골로새서,2,23,1,이런 것들은 자의적 숭배와 겸손과 몸을 괴롭게 하는 데는 지혜 있는 모양이나 오직 육체 따르는 것을 금하는 데는 조금도 유익이 없느니라
12,순종·겸손,골로새서 3:12,골로새서,3,12,1,그러므로 너희는 하나님이 택하사 거룩하고 사랑 받는 자처럼 긍휼과 자비와 겸손과 온유와 오래 참음을 옷 입고
12,순종·겸손,골로새서 3:20,골로새서,3,20,1,자녀들아 모든 일에 부모에게 순종하라 이는 주 안에서 기쁘게 하는 것이니라
12,순종·겸손,골로새서 3:22,골로새서,3,22,1,종들아 모든 일에 육신의 상전들에게 순종하되 사람을 기쁘게 하는 자와 같이 눈가림만 하지 말고 오직 주를 두려워하여 성실한 마음으로 하라
12,순종·겸손,누가복음 17:6,누가복음,17,6,1,주께서 이르시되 너희에게 겨자씨 한 알만한 믿음이 있었더라면 이 뽕나무더러 뿌리가 뽑혀 바다에 심기어라 하였을 것이요 그것이 너희에게 순종하였으리라
12,순종·겸손,누가복음 2:51,누가복음,2,51,1,예수께서 함께 내려가사 나사렛에 이르러 순종하여 받드시더라 그 어머니는 이 모든 말을 마음에 두니라
12,순종·겸손,누가복음 8:25,누가복음,8,25,1,제자들에게 이르시되 너희 믿음이 어디 있느냐 하시니 그들이 두려워하고 놀랍게 여겨 서로 말하되 그가 누구이기에 바람과 물을 명하매 순종하는가 하더라
12,순종·겸손,느헤미야 9:26,느헤미야,9,26,1,그들은 순종하지 아니하고 주를 거역하며 주의 율법을 등지고 주께로 돌아오기를 권면하는 선지자들을 죽여 주를 심히 모독하였나이다
12,순종·겸손,느헤미야 9:34,느헤미야,9,34,1,우리 왕들과 방백들과 제사장들과 조상들이 주의 율법을 지키지 아니하며 주의 명령과 주께서 그들에게 경계하신 말씀을 순종하지 아니하고
12,순종·겸손,데살로니가후서 3:14,데살로니가후서,3,14,1,누가 이 편지에 한 우리 말을 순종하지 아니하거든 그 사람을 지목하여 사귀지 말고 그로 하여금 부끄럽게 하라
12,순종·겸손,디도서 1:10,디도서,1,10,1,불순종하고 헛된 말을 하며 속이는 자가 많은 중 할례파 가운데 특히 그러하니
12,순종·겸손,디도서 1:6,디도서,1,6,1,책망할 것이 없고 한 아내의 남편이며 방탕하다는 비난을 받거나 불순종하는 일이 없는 믿는 자녀를 둔 자라야 할지라
12,순종·겸손,디도서 2:9,디도서,2,9,1,종들은 자기 상전들에게 범사에 순종하여 기쁘게 하고 거슬러 말하지 말며
12,순종·겸손,디도서 3:1,디도서,3,1,1,너는 그들로 하여금 통치자들과 권세 잡은 자들에게 복종하며 순종하며 모든 선한 일 행하기를 준비하게 하며
12,순종·겸손,디도서 3:3,디도서,3,3,1,우리도 전에는 어리석은 자요 순종하지 아니한 자요 속은 자요 여러 가지 정욕과 행락에 종 노릇 한 자요 악독과 투기를 일삼은 자요 가증스러운 자요 피차 미워한 자였으나
12,순종·겸손,디모데전서 2:11,디모데전서,2,11,1,여자는 일체 순종함으로 조용히 배우라
12,순종·겸손,로마서 10:16,로마서,10,16,1,그러나 그들이 다 복음을 순종하지 아니하였도다 이사야가 이르되 주여 우리가 전한 것을 누가 믿었나이까 하였으니
12,순종·겸손,로마서 10:21,로마서,10,21,1,이스라엘에 대하여 이르되 순종하지 아니하고 거슬러 말하는 백성에게 내가 종일 내 손을 벌렸노라 하였느니라
12,순종·겸손,로마서 11:30,로마서,11,30,1,너희가 전에는 하나님께 순종하지 아니하더니 이스라엘이 순종하지 아니함으로 이제 긍휼을 입었는지라
12,순종·겸손,로마서 11:31,로마서,11,31,1,이와 같이 이 사람들이 순종하지 아니하니 이는 너희에게 베푸시는 긍휼로 이제 그들도 긍휼을 얻게 하려 하심이라
12,순종·겸손,로마서 11:32,로마서,11,32,1,하나님이 모든 사람을 순종하지 아니하는 가운데 가두어 두심은 모든 사람에게 긍휼을 베풀려 하심이로다
12,순종·겸손,로마서 15:18,로마서,15,18,1,그리스도께서 이방인들을 순종하게 하기 위하여 나를 통하여 역사하신 것 외에는 내가 감히 말하지 아니하노라 그 일은 말과 행위로
12,순종·겸손,로마서 15:31,로마서,15,31,1,나로 유대에서 순종하지 아니하는 자들로부터 건짐을 받게 하고 또 예루살렘에 대하여 내가 섬기는 일을 성도들이 받을 만하게 하고
12,순종·겸손,로마서 16:19,로마서,16,19,1,너희의 순종함이 모든 사람에게 들리는지라 그러므로 내가 너희로 말미암아 기뻐하노니 너희가 선한 데 지혜롭고 악한 데 미련하기를 원하노라
12,순종·겸손,로마서 16:26,로마서,16,26,1,이제는 나타내신 바 되었으며 영원하신 하나님의 명을 따라 선지자들의 글로 말미암아 모든 민족이 믿어 순종하게 하시려고 알게 하신 바 그 신비의 계시를 따라 된 것이니 이 복음으로 너희를 능히 견고하게 하실
12,순종·겸손,로마서 1:5,로마서,1,5,1,그로 말미암아 우리가 은혜와 사도의 직분을 받아 그의 이름을 위하여 모든 이방인 중에서 믿어 순종하게 하나니
12,순종·겸손,로마서 5:19,로마서,5,19,1,한 사람이 순종하지 아니함으로 많은 사람이 죄인 된 것 같이 한 사람이 순종하심으로 많은 사람이 의인이 되리라
12,순종·겸손,로마서 6:12,로마서,6,12,1,그러므로 너희는 죄가 너희 죽을 몸을 지배하지 못하게 하여 몸의 사욕에 순종하지 말고
12,순종·겸손,로마서 6:16,로마서,6,16,1,너희 자신을 종으로 내주어 누구에게 순종하든지 그 순종함을 받는 자의 종이 되는 줄을 너희가 알지 못하느냐 혹은 죄의 종으로 사망에 이르고 혹은 순종의 종으로 의에 이르느니라
12,순종·겸손,로마서 6:17,로마서,6,17,1,하나님께 감사하리로다 너희가 본래 죄의 종이더니 너희에게 전하여 준 바 교훈의 본을 마음으로 순종하여
12,순종·겸손,마가복음 1:27,마가복음,1,27,1,다 놀라 서로 물어 이르되 이는 어찜이냐 권위 있는 새 교훈이로다 더러운 귀신들에게 명한즉 순종하는도다 하더라
12,순종·겸손,마가복음 4:41,마가복음,4,41,1,그들이 심히 두려워하여 서로 말하되 그가 누구이기에 바람과 바다도 순종하는가 하였더라
12,순종·겸손,마태복음 11:29,마태복음,11,29,1,나는 마음이 온유하고 겸손하니 나의 멍에를 메고 내게 배우라 그리하면 너희 마음이 쉼을 얻으리니
12,순종·겸손,마태복음 21:5,마태복음,21,5,1,"시온 딸에게 이르기를 네 왕이 네게 임하나니 그는 겸손하여 나귀, 곧 멍에 메는 짐승의 새끼를 탔도다 하라 하였느니라"
12,순종·겸손,마태복음 8:27,마태복음,8,27,1,그 사람들이 놀랍게 여겨 이르되 이이가 어떠한 사람이기에 바람과 바다도 순종하는가 하더라
12,순종·겸손,미가 5:15,미가,5,15,1,내가 또 진노와 분노로 순종하지 아니한 나라에 갚으리라 하셨느니라
12,순종·겸손,미가 6:8,미가,6,8,1,사람아 주께서 선한 것이 무엇임을 네게 보이셨나니 여호와께서 네게 구하시는 것은 오직 정의를 행하며 인자를 사랑하며 겸손하게 네 하나님과 함께 행하는 것이 아니냐
12,순종·겸손,베드로전서 1:14,베드로전서,1,14,1,너희가 순종하는 자식처럼 전에 알지 못할 때에 따르던 너희 사욕을 본받지 말고
12,순종·겸손,베드로전서 1:2,베드로전서,1,2,1,곧 하나님 아버지의 미리 아심을 따라 성령이 거룩하게 하심으로 순종하고 예수 그리스도의 피 뿌림을 얻기 위하여 택하심을 받은 자들에게 편지하노니 은혜와 평강이 너희에게 더욱 많을지어다
12,순종·겸손,베드로전서 1:22,베드로전서,1,22,1,너희가 진리를 순종함으로 너희 영혼을 깨끗하게 하여 거짓이 없이 형제를 사랑하기에 이르렀으니 마음으로 뜨겁게 서로 사랑하라
12,순종·겸손,베드로전서 2:13,베드로전서,2,13,1,인간의 모든 제도를 주를 위하여 순종하되 혹은 위에 있는 왕이나
12,순종·겸손,베드로전서 2:18,베드로전서,2,18,1,사환들아 범사에 두려워함으로 주인들에게 순종하되 선하고 관용하는 자들에게만 아니라 또한 까다로운 자들에게도 그리하라
12,순종·겸손,베드로전서 2:8,베드로전서,2,8,1,또한 부딪치는 돌과 걸려 넘어지게 하는 바위가 되었다 하였느니라 그들이 말씀을 순종하지 아니하므로 넘어지나니 이는 그들을 이렇게 정하신 것이라
13,사랑(아가페),갈라디아서 2:20,갈라디아서,2,20,1,내가 그리스도와 함께 십자가에 못 박혔나니 그런즉 이제는 내가 사는 것이 아니요 오직 내 안에 그리스도께서 사시는 것이라 이제 내가 육체 가운데 사는 것은 나를 사랑하사 나를 위하여 자기 자신을 버리신 하나님의 아들을 믿는 믿음 안에서 사는 것이라
13,사랑(아가페),갈라디아서 5:13,갈라디아서,5,13,1,형제들아 너희가 자유를 위하여 부르심을 입었으나 그러나 그 자유로 육체의 기회를 삼지 말고 오직 사랑으로 서로 종 노릇 하라
13,사랑(아가페),갈라디아서 5:14,갈라디아서,5,14,1,온 율법은 네 이웃 사랑하기를 네 자신 같이 하라 하신 한 말씀에서 이루어졌나니
13,사랑(아가페),갈라디아서 5:22,갈라디아서,5,22,1,오직 성령의 열매는 사랑과 희락과 화평과 오래 참음과 자비와 양선과 충성과
13,사랑(아가페),갈라디아서 5:6,갈라디아서,5,6,1,그리스도 예수 안에서는 할례나 무할례나 효력이 없으되 사랑으로써 역사하는 믿음뿐이니라
13,사랑(아가페),고린도전서 10:14,고린도전서,10,14,1,그런즉 내 사랑하는 자들아 우상 숭배하는 일을 피하라
13,사랑(아가페),고린도전서 13:1,고린도전서,13,1,1,내가 사람의 방언과 천사의 말을 할지라도 사랑이 없으면 소리 나는 구리와 울리는 꽹과리가 되고
13,사랑(아가페),고린도전서 13:13,고린도전서,13,13,1,"그런즉 믿음, 소망, 사랑, 이 세 가지는 항상 있을 것인데 그 중의 제일은 사랑이라"
13,사랑(아가페),고린도전서 13:2,고린도전서,13,2,1,내가 예언하는 능력이 있어 모든 비밀과 모든 지식을 알고 또 산을 옮길 만한 모든 믿음이 있을지라도 사랑이 없으면 내가 아무 것도 아니요
13,사랑(아가페),고린도전서 13:3,고린도전서,13,3,1,내가 내게 있는 모든 것으로 구제하고 또 내 몸을 불사르게 내줄지라도 사랑이 없으면 내게 아무 유익이 없느니라
13,사랑(아가페),고린도전서 13:4,고린도전서,13,4,1,사랑은 오래 참고 사랑은 온유하며 시기하지 아니하며 사랑은 자랑하지 아니하며 교만하지 아니하며
13,사랑(아가페),고린도전서 13:8,고린도전서,13,8,1,사랑은 언제까지나 떨어지지 아니하되 예언도 폐하고 방언도 그치고 지식도 폐하리라
13,사랑(아가페),고린도전서 14:1,고린도전서,14,1,1,사랑을 추구하며 신령한 것들을 사모하되 특별히 예언을 하려고 하라
13,사랑(아가페),고린도전서 15:58,고린도전서,15,58,1,그러므로 내 사랑하는 형제들아 견실하며 흔들리지 말고 항상 주의 일에 더욱 힘쓰는 자들이 되라 이는 너희 수고가 주 안에서 헛되지 않은 줄 앎이라
13,사랑(아가페),고린도전서 16:14,고린도전서,16,14,1,너희 모든 일을 사랑으로 행하라
13,사랑(아가페),고린도전서 16:22,고린도전서,16,22,1,만일 누구든지 주를 사랑하지 아니하면 저주를 받을지어다 우리 주여 오시옵소서
13,사랑(아가페),고린도전서 16:24,고린도전서,16,24,1,나의 사랑이 그리스도 예수 안에서 너희 무리와 함께 할지어다
13,사랑(아가페),고린도전서 2:9,고린도전서,2,9,1,기록된 바 하나님이 자기를 사랑하는 자들을 위하여 예비하신 모든 것은 눈으로 보지 못하고 귀로 듣지 못하고 사람의 마음으로 생각하지도 못하였다 함과 같으니라
13,사랑(아가페),고린도전서 4:14,고린도전서,4,14,1,내가 너희를 부끄럽게 하려고 이것을 쓰는 것이 아니라 오직 너희를 내 사랑하는 자녀 같이 권하려 하는 것이라
13,사랑(아가페),고린도전서 4:17,고린도전서,4,17,1,이로 말미암아 내가 주 안에서 내 사랑하고 신실한 아들 디모데를 너희에게 보내었으니 그가 너희로 하여금 그리스도 예수 안에서 나의 행사 곧 내가 각처 각 교회에서 가르치는 것을 생각나게 하리라
13,사랑(아가페),고린도전서 4:21,고린도전서,4,21,1,너희가 무엇을 원하느냐 내가 매를 가지고 너희에게 나아가랴 사랑과 온유한 마음으로 나아가랴
13,사랑(아가페),고린도전서 8:1,고린도전서,8,1,1,우상의 제물에 대하여는 우리가 다 지식이 있는 줄을 아나 지식은 교만하게 하며 사랑은 덕을 세우나니
13,사랑(아가페),고린도전서 8:3,고린도전서,8,3,1,또 누구든지 하나님을 사랑하면 그 사람은 하나님도 알아 주시느니라
13,사랑(아가페),고린도후서 11:11,고린도후서,11,11,1,어떠한 까닭이냐 내가 너희를 사랑하지 아니함이냐 하나님이 아시느니라
13,사랑(아가페),고린도후서 12:15,고린도후서,12,15,1,내가 너희 영혼을 위하여 크게 기뻐하므로 재물을 사용하고 또 내 자신까지도 내어 주리니 너희를 더욱 사랑할수록 나는 사랑을 덜 받겠느냐
13,사랑(아가페),고린도후서 12:19,고린도후서,12,19,1,너희는 이 때까지 우리가 자기 변명을 하는 줄로 생각하는구나 우리는 그리스도 안에서 하나님 앞에 말하노라 사랑하는 자들아 이 모든 것은 너희의 덕을 세우기 위함이니라
13,사랑(아가페),고린도후서 13:11,고린도후서,13,11,1,마지막으로 말하노니 형제들아 기뻐하라 온전하게 되며 위로를 받으며 마음을 같이하며 평안할지어다 또 사랑과 평강의 하나님이 너희와 함께 계시리라 거룩하게 입맞춤으로 서로 문안하라
13,사랑(아가페),고린도후서 13:13,고린도후서,13,13,1,주 예수 그리스도의 은혜와 하나님의 사랑과 성령의 교통하심이 너희 무리와 함께 있을지어다
13,사랑(아가페),고린도후서 2:4,고린도후서,2,4,1,내가 마음에 큰 눌림과 걱정이 있어 많은 눈물로 너희에게 썼노니 이는 너희로 근심하게 하려 한 것이 아니요 오직 내가 너희를 향하여 넘치는 사랑이 있음을 너희로 알게 하려 함이라
13,사랑(아가페),고린도후서 2:8,고린도후서,2,8,1,그러므로 너희를 권하노니 사랑을 그들에게 나타내라
13,사랑(아가페),고린도후서 5:14,고린도후서,5,14,1,그리스도의 사랑이 우리를 강권하시는도다 우리가 생각하건대 한 사람이 모든 사람을 대신하여 죽었은즉 모든 사람이 죽은 것이라
13,사랑(아가페),고린도후서 6:6,고린도후서,6,6,1,깨끗함과 지식과 오래 참음과 자비함과 성령의 감화와 거짓이 없는 사랑과
13,사랑(아가페),고린도후서 7:1,고린도후서,7,1,1,그런즉 사랑하는 자들아 이 약속을 가진 우리는 하나님을 두려워하는 가운데서 거룩함을 온전히 이루어 육과 영의 온갖 더러운 것에서 자신을 깨끗하게 하자
13,사랑(아가페),고린도후서 8:24,고린도후서,8,24,1,그러므로 너희는 여러 교회 앞에서 너희의 사랑과 너희에 대한 우리 자랑의 증거를 그들에게 보이라
13,사랑(아가페),고린도후서 8:7,고린도후서,8,7,1,오직 너희는 믿음과 말과 지식과 모든 간절함과 우리를 사랑하는 이 모든 일에 풍성한 것 같이 이 은혜에도 풍성하게 할지니라
13,사랑(아가페),고린도후서 8:8,고린도후서,8,8,1,내가 명령으로 하는 말이 아니요 오직 다른 이들의 간절함을 가지고 너희의 사랑의 진실함을 증명하고자 함이로라
13,사랑(아가페),고린도후서 9:7,고린도후서,9,7,1,각각 그 마음에 정한 대로 할 것이요 인색함으로나 억지로 하지 말지니 하나님은 즐겨 내는 자를 사랑하시느니라
13,사랑(아가페),골로새서 1:13,골로새서,1,13,1,그가 우리를 흑암의 권세에서 건져내사 그의 사랑의 아들의 나라로 옮기셨으니
13,사랑(아가페),골로새서 1:4,골로새서,1,4,1,이는 그리스도 예수 안에 너희의 믿음과 모든 성도에 대한 사랑을 들었음이요
13,사랑(아가페),골로새서 1:7,골로새서,1,7,1,이와 같이 우리와 함께 종 된 사랑하는 에바브라에게 너희가 배웠나니 그는 너희를 위한 그리스도의 신실한 일꾼이요
13,사랑(아가페),골로새서 1:8,골로새서,1,8,1,성령 안에서 너희 사랑을 우리에게 알린 자니라
13,사랑(아가페),골로새서 2:2,골로새서,2,2,1,이는 그들로 마음에 위안을 받고 사랑 안에서 연합하여 확실한 이해의 모든 풍성함과 하나님의 비밀인 그리스도를 깨닫게 하려 함이니
13,사랑(아가페),골로새서 3:12,골로새서,3,12,1,그러므로 너희는 하나님이 택하사 거룩하고 사랑 받는 자처럼 긍휼과 자비와 겸손과 온유와 오래 참음을 옷 입고
13,사랑(아가페),골로새서 3:14,골로새서,3,14,1,이 모든 것 위에 사랑을 더하라 이는 온전하게 매는 띠니라
13,사랑(아가페),골로새서 3:19,골로새서,3,19,1,남편들아 아내를 사랑하며 괴롭게 하지 말라
13,사랑(아가페),골로새서 4:14,골로새서,4,14,1,사랑을 받는 의사 누가와 또 데마가 너희에게 문안하느니라
13,사랑(아가페),골로새서 4:7,골로새서,4,7,1,두기고가 내 사정을 다 너희에게 알려 주리니 그는 사랑 받는 형제요 신실한 일꾼이요 주 안에서 함께 종이 된 자니라
13,사랑(아가페),골로새서 4:9,골로새서,4,9,1,신실하고 사랑을 받는 형제 오네시모를 함께 보내노니 그는 너희에게서 온 사람이라 그들이 여기 일을 다 너희에게 알려 주리라
13,사랑(아가페),누가복음 10:27,누가복음,10,27,1,대답하여 이르되 네 마음을 다하며 목숨을 다하며 힘을 다하며 뜻을 다하여 주 너의 하나님을 사랑하고 또한 네 이웃을 네 자신 같이 사랑하라 하였나이다
13,사랑(아가페),누가복음 11:42,누가복음,11,42,1,화 있을진저 너희 바리새인이여 너희가 박하와 운향과 모든 채소의 십일조는 드리되 공의와 하나님께 대한 사랑은 버리는도다 그러나 이것도 행하고 저것도 버리지 말아야 할지니라
14,인내·시험,요한계시록 2:2,요한계시록,2,2,2,내가 네 행위와 수고와 네 인내를 알고 또 악한 자들을 용납하지 아니한 것과 자칭 사도라 하되 아닌 자들을 시험하여 그의 거짓된 것을 네가 드러낸 것과
14,인내·시험,요한계시록 3:10,요한계시록,3,10,2,네가 나의 인내의 말씀을 지켰은즉 내가 또한 너를 지켜 시험의 때를 면하게 하리니 이는 장차 온 세상에 임하여 땅에 거하는 자들을 시험할 때라
14,인내·시험,갈라디아서 4:14,갈라디아서,4,14,1,너희를 시험하는 것이 내 육체에 있으되 이것을 너희가 업신여기지도 아니하며 버리지도 아니하고 오직 나를 하나님의 천사와 같이 또는 그리스도 예수와 같이 영접하였도다
14,인내·시험,갈라디아서 6:1,갈라디아서,6,1,1,형제들아 사람이 만일 무슨 범죄한 일이 드러나거든 신령한 너희는 온유한 심령으로 그러한 자를 바로잡고 너 자신을 살펴보아 너도 시험을 받을까 두려워하라
